Sample_ID,Time,Treatment,Volume,particle_size,Dilution_factor,Injection,tech_N,tech_mean,tech_sd,tech_se
1,48,BPS,145.0,154.5,25.0,2,3,62438416.666666664,15238640.61711898,8798033.262377609
1,48,BPS,145.0,155.5,25.0,1,3,34521008.333333336,32633241.546450123,18840810.79137306
1,48,BPS,145.0,155.5,25.0,2,3,61483258.333333336,15795142.794945171,9119329.944550173
1,48,BPS,145.0,156.5,25.0,1,3,35132708.333333336,33109221.397315558,19115617.886399057
1,48,BPS,145.0,156.5,25.0,2,3,60447208.333333336,16299326.77753389,9410420.702618867
1,48,BPS,145.0,157.5,25.0,1,3,35650033.333333336,33446510.705549814,19310351.959302887
1,48,BPS,145.0,157.5,25.0,2,3,59328950.0,16737211.319373816,9663233.460724125
1,48,BPS,145.0,158.5,25.0,1,3,36069100.0,33646703.07025824,19425933.074957002
1,48,BPS,145.0,158.5,25.0,2,3,58129391.666666664,17097819.50520909,9871430.693888102
1,48,BPS,145.0,159.5,25.0,1,3,36387858.333333336,33715143.24463798,19465447.028058533
1,48,BPS,145.0,159.5,25.0,2,3,56851691.666666664,17372948.341500882,10030276.401582997
1,48,BPS,145.0,160.5,25.0,1,3,36605966.666666664,33660488.98867124,19433892.37866378
1,48,BPS,145.0,160.5,25.0,2,3,55501300.0,17557065.98675089,10136576.773630649
1,48,BPS,145.0,161.5,25.0,1,3,36724633.333333336,33494259.045742948,19337919.47636675
1,48,BPS,145.0,161.5,25.0,2,3,54085841.666666664,17647138.262873057,10188580.026496304
1,48,BPS,145.0,162.5,25.0,1,3,36746500.0,33230282.157243263,19185512.34873162
1,48,BPS,145.0,162.5,25.0,2,3,52614858.333333336,17642395.898115236,10185842.020926781
1,48,BPS,145.0,163.5,25.0,1,3,36675341.666666664,32883984.01350129,18985577.02222232
1,48,BPS,145.0,163.5,25.0,2,3,51099616.666666664,17544348.12848096,10129234.11473499
1,48,BPS,145.0,164.5,25.0,1,3,36515991.666666664,32471824.52356132,18747616.62975642
1,48,BPS,145.0,164.5,25.0,2,3,49552608.333333336,17356503.197655004,10020781.793356717
1,48,BPS,145.0,165.5,25.0,1,3,36274025.0,32010527.347430956,18481286.58094114
1,48,BPS,145.0,165.5,25.0,2,3,47987275.0,17084147.5167039,9863537.167644273
1,48,BPS,145.0,166.5,25.0,1,3,35955633.333333336,31516483.65342267,18196050.32121402
1,48,BPS,145.0,166.5,25.0,2,3,46417458.333333336,16734172.378630152,9661478.927467719
1,48,BPS,145.0,167.5,25.0,1,3,35567425.0,31005099.0251906,17900802.268444795
1,48,BPS,145.0,167.5,25.0,2,3,44857050.0,16314676.638248917,9419282.948834712
1,48,BPS,145.0,168.5,25.0,1,3,35116250.0,30490242.243995044,17603549.567227438
1,48,BPS,145.0,168.5,25.0,2,3,43319475.0,15834620.662274325,9142122.501879692
1,48,BPS,145.0,169.5,25.0,1,3,34609025.0,29983749.315181132,17311125.738434084
1,48,BPS,145.0,169.5,25.0,2,3,41817450.0,15303501.562612232,8835480.74671803
1,48,BPS,145.0,170.5,25.0,1,3,34052683.333333336,29495153.573980734,17029034.85572713
1,48,BPS,145.0,170.5,25.0,2,3,40362566.666666664,14730917.901524615,8504899.415855514
1,48,BPS,145.0,171.5,25.0,1,3,33453916.666666668,29031343.12592527,16761253.768689347
1,48,BPS,145.0,171.5,25.0,2,3,38965158.333333336,14126217.351442967,8155775.390486759
1,48,BPS,145.0,172.5,25.0,1,3,32819225.0,28596622.99622326,16510267.984783743
1,48,BPS,145.0,172.5,25.0,2,3,37634075.0,13498241.123823319,7793213.14642587
1,48,BPS,145.0,173.5,25.0,1,3,32154741.666666668,28192715.65422899,16277071.972155685
1,48,BPS,145.0,173.5,25.0,2,3,36376658.333333336,12855046.832308054,7421864.749078302
1,48,BPS,145.0,174.5,25.0,1,3,31466175.0,27818980.759400137,16061296.03002069
1,48,BPS,145.0,174.5,25.0,2,3,35198741.666666664,12203682.012366528,7045799.094944409
1,48,BPS,145.0,175.5,25.0,1,3,30758841.666666668,27472807.01166534,15861432.523579624
1,48,BPS,145.0,175.5,25.0,2,3,34104641.666666664,11550192.64520979,6668506.832903908
1,48,BPS,145.0,176.5,25.0,1,3,30037516.666666668,27149927.279199723,15675017.823124725
1,48,BPS,145.0,176.5,25.0,2,3,33097308.333333332,10899434.12081372,6292791.223666393
1,48,BPS,145.0,177.5,25.0,1,3,29306500.0,26844894.2354035,15498906.913177244
1,48,BPS,145.0,177.5,25.0,2,3,32178416.666666668,10255238.70496603,5920864.826916006
1,48,BPS,145.0,178.5,25.0,1,3,28569591.666666668,26551557.203278273,15329548.69871646
1,48,BPS,145.0,178.5,25.0,2,3,31348558.333333332,9620345.162542678,5554308.8692911295
1,48,BPS,145.0,179.5,25.0,1,3,27830100.0,26263420.348426156,15163192.808004137
1,48,BPS,145.0,179.5,25.0,2,3,30607308.333333332,8996563.531751072,5194168.376838052
1,48,BPS,145.0,180.5,25.0,1,3,27090866.666666668,25974038.212912396,14996117.954166599
1,48,BPS,145.0,180.5,25.0,2,3,29953458.333333332,8384958.416203287,4841057.998738786
1,48,BPS,145.0,181.5,25.0,1,3,26354275.0,25677294.17149274,14824792.701972544
1,48,BPS,145.0,181.5,25.0,2,3,29385108.333333332,7785887.999464694,4495184.532371218
1,48,BPS,145.0,182.5,25.0,1,3,25622325.0,25367643.242265824,14646015.654628566
1,48,BPS,145.0,182.5,25.0,2,3,28899808.333333332,7199308.249075624,4156522.555582905
1,48,BPS,145.0,183.5,25.0,1,3,24896675.0,25040264.312190775,14457003.341222724
1,48,BPS,145.0,183.5,25.0,2,3,28494650.0,6624889.542333894,3824881.760618011
1,48,BPS,145.0,184.5,25.0,1,3,24178658.333333332,24691150.44011636,14255442.353202729
1,48,BPS,145.0,184.5,25.0,2,3,28166400.0,6062306.809860006,3500074.468582776
1,48,BPS,145.0,185.5,25.0,1,3,23469358.333333332,24317173.185404558,14039526.484524071
1,48,BPS,145.0,185.5,25.0,2,3,27911516.666666668,5511499.017754456,3182065.441538893
1,48,BPS,145.0,186.5,25.0,1,3,22769683.333333332,23916100.403824896,13807967.006114421
1,48,BPS,145.0,186.5,25.0,2,3,27726216.666666668,4973125.306857684,2871235.234628024
1,48,BPS,145.0,187.5,25.0,1,3,22080350.0,23486506.317072257,13559940.744485514
1,48,BPS,145.0,187.5,25.0,2,3,27606566.666666668,4449050.045117309,2568660.2411865955
1,48,BPS,145.0,188.5,25.0,1,3,21402016.666666668,23027822.91707595,13295119.760024834
1,48,BPS,145.0,188.5,25.0,2,3,27548416.666666668,3943226.8119153804,2276623.0613350947
1,48,BPS,145.0,189.5,25.0,1,3,20735250.0,22540200.823251333,13013591.012892382
1,48,BPS,145.0,189.5,25.0,2,3,27547466.666666668,3463129.9170993185,1999438.989875938
1,48,BPS,145.0,190.5,25.0,1,3,20080608.333333332,22024486.609288044,12715843.272635762
1,48,BPS,145.0,190.5,25.0,2,3,27599308.333333332,3021921.410432994,1744707.1397833826
1,48,BPS,145.0,191.5,25.0,1,3,19438650.0,21482105.50410213,12402699.395553306
1,48,BPS,145.0,191.5,25.0,2,3,27699333.333333332,2641563.58459499,1525107.4466474303
1,48,BPS,145.0,192.5,25.0,1,3,18809975.0,20915027.478122637,12075296.744602524
1,48,BPS,145.0,192.5,25.0,2,3,27842808.333333332,2355679.5178532526,1360052.2037570633
1,48,BPS,145.0,193.5,25.0,1,3,18195233.333333332,20325667.1887163,11735029.4228641
1,48,BPS,145.0,193.5,25.0,2,3,28024825.0,2206241.921090024,1273774.3670387627
1,48,BPS,145.0,194.5,25.0,1,3,17595116.666666668,19716791.758950878,11383495.029586084
1,48,BPS,145.0,194.5,25.0,2,3,28240316.666666668,2225712.295021154,1285015.592669123
1,48,BPS,145.0,195.5,25.0,1,3,17010391.666666668,19091469.681187678,11022465.159659285
1,48,BPS,145.0,195.5,25.0,2,3,28484075.0,2413567.507731035,1393473.8502958473
1,48,BPS,145.0,196.5,25.0,1,3,16441883.333333334,18453024.043793835,10653858.399047008
1,48,BPS,145.0,196.5,25.0,2,3,28750708.333333332,2737030.9983325605,1580225.583667654
1,48,BPS,145.0,197.5,25.0,1,3,15890475.0,17804923.90423573,10279677.609011304
1,48,BPS,145.0,197.5,25.0,2,3,29034725.0,3154200.4661443126,1821078.488206462
1,48,BPS,145.0,198.5,25.0,1,3,15357083.333333334,17150753.052933514,9901991.89191596
1,48,BPS,145.0,198.5,25.0,2,3,29330491.666666668,3630349.0932633923,2095983.0262479335
1,48,BPS,145.0,199.5,25.0,1,3,14842666.666666666,16494176.055928297,9522916.985951282
1,48,BPS,145.0,199.5,25.0,2,3,29632308.333333332,4140451.1208270933,2390490.5691760103
1,48,BPS,145.0,200.5,25.0,1,3,14348175.0,15838879.507974198,9144581.347590951
1,48,BPS,145.0,200.5,25.0,2,3,29934425.0,4666768.88737004,2694360.273368863
1,48,BPS,145.0,201.5,25.0,1,3,13874583.333333334,15188529.79241929,8769101.764247928
1,48,BPS,145.0,201.5,25.0,2,3,30231125.0,5195988.0341110295,2999905.0902000773
1,48,BPS,145.0,202.5,25.0,1,3,13422816.666666666,14546781.096718041,8398587.982032722
1,48,BPS,145.0,202.5,25.0,2,3,30516708.333333332,5717421.416673196,3300954.793986801
1,48,BPS,145.0,203.5,25.0,1,3,12993791.666666666,13917259.80537147,8035133.695013178
1,48,BPS,145.0,203.5,25.0,2,3,30785666.666666668,6221901.172186708,3592216.316633244
1,48,BPS,145.0,204.5,25.0,1,3,12588341.666666666,13303536.897483628,7680800.608936292
1,48,BPS,145.0,204.5,25.0,2,3,31032666.666666668,6701289.231200839,3868991.141551345
1,48,BPS,145.0,205.5,25.0,1,3,12207250.0,12709157.6639642,7337635.598463127
1,48,BPS,145.0,205.5,25.0,2,3,31252675.0,7148127.777432353,4126973.4965024106
1,48,BPS,145.0,206.5,25.0,1,3,11851233.333333334,12137683.751166586,7007694.981074575
1,48,BPS,145.0,206.5,25.0,2,3,31440975.0,7555599.01823641,4362227.127067664
1,48,BPS,145.0,207.5,25.0,1,3,11520891.666666666,11592641.547667569,6693014.718164711
1,48,BPS,145.0,207.5,25.0,2,3,31593325.0,7917505.213765255,4571173.766477636
1,48,BPS,145.0,208.5,25.0,1,3,11216733.333333334,11077624.298256975,6395669.370580204
1,48,BPS,145.0,208.5,25.0,2,3,31705991.666666668,8228305.618956939,4750614.464079299
1,48,BPS,145.0,209.5,25.0,1,3,10939200.0,10596293.945555918,6117773.161879111
1,48,BPS,145.0,209.5,25.0,2,3,31775766.666666668,8483263.114227233,4897814.242605517
1,48,BPS,145.0,210.5,25.0,1,3,10688566.666666666,10152343.284352304,5861458.1281262925
1,48,BPS,145.0,210.5,25.0,2,3,31800100.0,8678460.489662034,5010511.499857907
1,48,BPS,145.0,211.5,25.0,1,3,10465033.333333334,9749535.87732941,5628897.163250049
1,48,BPS,145.0,211.5,25.0,2,3,31777058.333333332,8810966.99802061,5087014.168128109
1,48,BPS,145.0,212.5,25.0,1,3,10268675.0,9391641.404694656,5422266.693132895
1,48,BPS,145.0,212.5,25.0,2,3,31705441.666666668,8878834.841644952,5126197.685913942
1,48,BPS,145.0,213.5,25.0,1,3,10099441.666666666,9082331.587150864,5243686.586710993
1,48,BPS,145.0,213.5,25.0,2,3,31584700.0,8881201.80447866,5127564.252543145
1,48,BPS,145.0,214.5,25.0,1,3,9957158.333333334,8825052.526130274,5095146.451573901
1,48,BPS,145.0,214.5,25.0,2,3,31414983.333333332,8818276.277507886,5091234.182607669
1,48,BPS,145.0,215.5,25.0,1,3,9841541.666666666,8622840.409500128,4978399.231604082
1,48,BPS,145.0,215.5,25.0,2,3,31197075.0,8691380.344305214,5017970.781414038
1,48,BPS,145.0,216.5,25.0,1,3,9752150.0,8478071.694487786,4894816.97502147
1,48,BPS,145.0,216.5,25.0,2,3,30932408.333333332,8502803.888473103,4909096.113876543
1,48,BPS,145.0,217.5,25.0,1,3,9688425.0,8392262.906503525,4845275.248179921
1,48,BPS,145.0,217.5,25.0,2,3,30622966.666666668,8255879.929644588,4766534.499777532
1,48,BPS,145.0,218.5,25.0,1,3,9649641.666666666,8365845.908003466,4830023.386984731
1,48,BPS,145.0,218.5,25.0,2,3,30271200.0,7954741.83871639,4592672.341916886
1,48,BPS,145.0,219.5,25.0,1,3,9634966.666666666,8398102.45778523,4848646.714684361
1,48,BPS,145.0,219.5,25.0,2,3,29879983.333333332,7604290.2399867885,4390339.017052417
1,48,BPS,145.0,220.5,25.0,1,3,9643358.333333334,8487052.617602788,4900002.113399488
1,48,BPS,145.0,220.5,25.0,2,3,29452550.0,7210046.163687165,4162722.0934744133
1,48,BPS,145.0,221.5,25.0,1,3,9673666.666666666,8629628.880430393,4982318.557123057
1,48,BPS,145.0,221.5,25.0,2,3,28992316.666666668,6778037.216551583,3913301.6115533584
1,48,BPS,145.0,222.5,25.0,1,3,9724508.333333334,8821733.578580705,5093230.256312732
1,48,BPS,145.0,222.5,25.0,2,3,28502908.333333332,6314639.451570718,3645758.787199785
1,48,BPS,145.0,223.5,25.0,1,3,9794391.666666666,9058542.861931952,5229952.159802176
1,48,BPS,145.0,223.5,25.0,2,3,27987983.333333332,5826423.568661854,3363887.2157797012
1,48,BPS,145.0,224.5,25.0,1,3,9881583.333333334,9334625.511514017,5389348.551856967
1,48,BPS,145.0,224.5,25.0,2,3,27451241.666666668,5320187.349223083,3071611.598213189
1,48,BPS,145.0,225.5,25.0,1,3,9984225.0,9644236.771610027,5568102.696217537
1,48,BPS,145.0,225.5,25.0,2,3,26896283.333333332,4802879.4455991015,2772943.740801962
1,48,BPS,145.0,226.5,25.0,1,3,10100241.666666666,9981365.873226386,5762744.273787398
1,48,BPS,145.0,226.5,25.0,2,3,26326566.666666668,4281641.606639717,2472006.9341669423
1,48,BPS,145.0,227.5,25.0,1,3,10227408.333333334,10339980.832680896,5969790.717163886
1,48,BPS,145.0,227.5,25.0,2,3,25745408.333333332,3764150.3693839507,2173233.229034053
1,48,BPS,145.0,228.5,25.0,1,3,10363325.0,10713980.115047116,6185719.303514751
1,48,BPS,145.0,228.5,25.0,2,3,25155891.666666668,3259038.788731784,1881606.9219737276
1,48,BPS,145.0,229.5,25.0,1,3,10505450.0,11097318.967519812,6407040.093180704
1,48,BPS,145.0,229.5,25.0,2,3,24560875.0,2776989.5443402375,1603295.6609616124
1,48,BPS,145.0,230.5,25.0,1,3,10651150.0,11484069.145750342,6630330.412691236
1,48,BPS,145.0,230.5,25.0,2,3,23962966.666666668,2332692.6809930047,1346780.7473079811
1,48,BPS,145.0,231.5,25.0,1,3,10797641.666666666,11868360.513470609,6852201.137291782
1,48,BPS,145.0,231.5,25.0,2,3,23364508.333333332,1948183.740265105,1124784.4068729104
1,48,BPS,145.0,232.5,25.0,1,3,10942116.666666666,12244499.561061421,7069365.117671067
1,48,BPS,145.0,232.5,25.0,2,3,22767608.333333332,1656674.457371856,956481.4439232184
1,48,BPS,145.0,233.5,25.0,1,3,11081733.333333334,12606928.412740288,7278613.512749948
1,48,BPS,145.0,233.5,25.0,2,3,22174116.666666668,1499848.5643001874,865937.972342387
1,48,BPS,145.0,234.5,25.0,1,3,11213658.333333334,12950328.706309285,7476875.764681804
1,48,BPS,145.0,234.5,25.0,2,3,21585658.333333332,1504443.7378008969,868590.9969999946
1,48,BPS,145.0,235.5,25.0,1,3,11335125.0,13269627.816582687,7661223.191950161
1,48,BPS,145.0,235.5,25.0,2,3,21003650.0,1653399.4849627237,954590.6377212171
1,48,BPS,145.0,236.5,25.0,1,3,11443475.0,13560075.572406482,7828913.281960552
1,48,BPS,145.0,236.5,25.0,2,3,20429300.0,1898700.333945565,1096215.1489139043
1,48,BPS,145.0,237.5,25.0,1,3,11536200.0,13817275.214473367,7977407.564543343
1,48,BPS,145.0,237.5,25.0,2,3,19863641.666666668,2195411.318286014,1267521.3155943812
1,48,BPS,145.0,238.5,25.0,1,3,11611e3,14037296.032712283,8104436.643180903
1,48,BPS,145.0,238.5,25.0,2,3,19307566.666666668,2513899.286632886,1451400.429853105
1,48,BPS,145.0,239.5,25.0,1,3,11665816.666666666,14216643.90163281,8207983.183580755
1,48,BPS,145.0,239.5,25.0,2,3,18761791.666666668,2836588.038067624,1637704.8673584152
1,48,BPS,145.0,240.5,25.0,1,3,11698900.0,14352445.85880748,8286388.480112028
1,48,BPS,145.0,240.5,25.0,2,3,18226925.0,3153035.385545173,1820405.8286089213
1,48,BPS,145.0,241.5,25.0,1,3,11708791.666666666,14442376.903411997,8338310.192922951
1,48,BPS,145.0,241.5,25.0,2,3,17703475.0,3456767.4338715645,1995765.6084716797
1,48,BPS,145.0,242.5,25.0,1,3,11694416.666666666,14484785.908072937,8362795.043180008
1,48,BPS,145.0,242.5,25.0,2,3,17191816.666666668,3743502.6169796293,2161312.2436252576
1,48,BPS,145.0,243.5,25.0,1,3,11655066.666666666,14478677.43876606,8359268.316781347
1,48,BPS,145.0,243.5,25.0,2,3,16692291.666666666,4010263.223306961,2315326.55149753
1,48,BPS,145.0,244.5,25.0,1,3,11590416.666666666,14423732.956340857,8327546.105062671
1,48,BPS,145.0,244.5,25.0,2,3,16205116.666666666,4254910.076483207,2456573.4780352307
1,48,BPS,145.0,245.5,25.0,1,3,11500533.333333334,14320337.073335892,8267850.464176655
1,48,BPS,145.0,245.5,25.0,2,3,15730483.333333334,4475842.333107069,2584128.775869689
1,48,BPS,145.0,246.5,25.0,1,3,11385850.0,14169530.67668439,8180782.350474394
1,48,BPS,145.0,246.5,25.0,2,3,15268500.0,4671855.619090235,2697297.099296813
1,48,BPS,145.0,247.5,25.0,1,3,11247200.0,13973026.660520798,8067330.703845501
1,48,BPS,145.0,247.5,25.0,2,3,14819258.333333334,4842065.886345242,2795568.04291533
1,48,BPS,145.0,248.5,25.0,1,3,11085725.0,13733106.007996697,7928812.450526561
1,48,BPS,145.0,248.5,25.0,2,3,14382791.666666666,4985911.155090746,2878617.1475472
1,48,BPS,145.0,249.5,25.0,1,3,10902908.333333334,13452598.88135777,7766861.585451968
1,48,BPS,145.0,249.5,25.0,2,3,13959116.666666666,5103068.783605442,2946258.1359077785
1,48,BPS,145.0,250.5,25.0,1,3,10700458.333333334,13134828.769209683,7583396.925662852
1,48,BPS,145.0,250.5,25.0,2,3,13548250.0,5193496.854179754,2998466.806796156
1,48,BPS,145.0,251.5,25.0,1,3,10480366.666666666,12783511.604439264,7380563.866011715
1,48,BPS,145.0,251.5,25.0,2,3,13150183.333333334,5257374.515878466,3035346.591973111
1,48,BPS,145.0,252.5,25.0,1,3,10244775.0,12402690.568002775,7160696.738112035
1,48,BPS,145.0,252.5,25.0,2,3,12764908.333333334,5295135.509676153,3057147.911907073
1,48,BPS,145.0,253.5,25.0,1,3,9995933.333333334,11996645.868984936,6926266.721831065
1,48,BPS,145.0,253.5,25.0,2,3,12392416.666666666,5307436.015295741,3064249.612137711
1,48,BPS,145.0,254.5,25.0,1,3,9736208.333333334,11569802.52527926,6679828.602440793
1,48,BPS,145.0,254.5,25.0,2,3,12032733.333333334,5295161.229977642,3057162.7615300617
1,48,BPS,145.0,255.5,25.0,1,3,9467991.666666666,11126698.502934657,6424002.375861131
1,48,BPS,145.0,255.5,25.0,2,3,11685883.333333334,5259346.694239535,3036485.2296807645
1,48,BPS,145.0,256.5,25.0,1,3,9193650.0,10671848.333085276,6161394.507857644
1,48,BPS,145.0,256.5,25.0,2,3,11351900.0,5201244.666964341,3002940.008592968
1,48,BPS,145.0,257.5,25.0,1,3,8915491.666666666,10209704.342019819,5894575.550211634
1,48,BPS,145.0,257.5,25.0,2,3,11030858.333333334,5122233.551960837,2957322.9200767223
1,48,BPS,145.0,258.5,25.0,1,3,8635741.666666666,9744598.030458122,5626046.296029694
1,48,BPS,145.0,258.5,25.0,2,3,10722833.333333334,5023791.402500042,2900487.3185859267
1,48,BPS,145.0,259.5,25.0,1,3,8356491.666666667,9280658.489243008,5358190.677021436
1,48,BPS,145.0,259.5,25.0,2,3,10427925.0,4907539.877639814,2833369.46941417
1,48,BPS,145.0,260.5,25.0,1,3,8079700.0,8821843.36278422,5093293.640252183
1,48,BPS,145.0,260.5,25.0,2,3,10146275.0,4775146.750166428,2756932.261628554
1,48,BPS,145.0,261.5,25.0,1,3,7807108.333333333,8371800.939550482,4833461.526051433
1,48,BPS,145.0,261.5,25.0,2,3,9878e3,4628299.845583149,2672150.161737735
1,48,BPS,145.0,262.5,25.0,1,3,7540316.666666667,7933928.332497612,4580655.658498695
1,48,BPS,145.0,262.5,25.0,2,3,9623241.666666666,4468748.481981094,2580033.1390125165
1,48,BPS,145.0,263.5,25.0,1,3,7280700.0,7511323.769982226,4336664.800569673
1,48,BPS,145.0,263.5,25.0,2,3,9382175.0,4298193.07507527,2481562.9289236926
1,48,BPS,145.0,264.5,25.0,1,3,7029450.0,7106785.333705739,4103104.425487893
1,48,BPS,145.0,264.5,25.0,2,3,9154950.0,4118380.567726227,2377748.129402061
1,48,BPS,145.0,265.5,25.0,1,3,6787541.666666667,6722776.5287274225,3881396.8385624755
1,48,BPS,145.0,265.5,25.0,2,3,8941733.333333334,3930989.941027366,2269558.100633861
1,48,BPS,145.0,266.5,25.0,1,3,6555758.333333333,6361435.7212195685,3672776.626078619
1,48,BPS,145.0,266.5,25.0,2,3,8742666.666666666,3737643.604459678,2157929.5411696783
1,48,BPS,145.0,267.5,25.0,1,3,6334691.666666667,6024566.803427308,3478285.2657096395
1,48,BPS,145.0,267.5,25.0,2,3,8557900.0,3539971.6293884334,2043803.5731510504
1,48,BPS,145.0,268.5,25.0,1,3,6124775.0,5713647.005580149,3298775.6367261983
1,48,BPS,145.0,268.5,25.0,2,3,8387558.333333333,3339543.042499727,1928086.0745575593
1,48,BPS,145.0,269.5,25.0,1,3,5926258.333333333,5429776.221927413,3134882.7633692212
1,48,BPS,145.0,269.5,25.0,2,3,8231775.0,3137909.890655721,1811673.1200628697
1,48,BPS,145.0,270.5,25.0,1,3,5739250.0,5173675.034429105,2987022.67382729
1,48,BPS,145.0,270.5,25.0,2,3,8090633.333333333,2936628.69655977,1695463.368468763
1,48,BPS,145.0,271.5,25.0,1,3,5563708.333333333,4945643.607151483,2855368.667904861
1,48,BPS,145.0,271.5,25.0,2,3,7964200.0,2737272.6778903487,1580365.1174254008
1,48,BPS,145.0,272.5,25.0,1,3,5399500.0,4745595.211351259,2739870.6727386485
1,48,BPS,145.0,272.5,25.0,2,3,7852558.333333333,2541520.6611069157,1467347.6378410736
1,48,BPS,145.0,273.5,25.0,1,3,5246350.0,4572970.727273464,2640205.8803876135
1,48,BPS,145.0,273.5,25.0,2,3,7755683.333333333,2351196.3040563697,1357463.8190645983
1,48,BPS,145.0,274.5,25.0,1,3,5103941.666666667,4426826.561314361,2555829.5068306318
1,48,BPS,145.0,274.5,25.0,2,3,7673608.333333333,2168337.0102934493,1251889.9565867514
1,48,BPS,145.0,275.5,25.0,1,3,4971825.0,4305761.558147989,2485932.594663084
1,48,BPS,145.0,275.5,25.0,2,3,7606275.0,1995385.6051212256,1152036.416253844
1,48,BPS,145.0,276.5,25.0,1,3,4849525.0,4208047.15849585,2429517.1597202187
1,48,BPS,145.0,276.5,25.0,2,3,7553616.666666667,1835176.544016497,1059539.6716984117
1,48,BPS,145.0,277.5,25.0,1,3,4736516.666666667,4131657.8380637155,2385413.7650055136
1,48,BPS,145.0,277.5,25.0,2,3,7515525.0,1691174.8891303348,976400.2774861344
1,48,BPS,145.0,278.5,25.0,1,3,4632208.333333333,4074333.1919417605,2352317.365135803
1,48,BPS,145.0,278.5,25.0,2,3,7491850.0,1567425.7639917114,904953.6867753695
1,48,BPS,145.0,279.5,25.0,1,3,4536033.333333333,4033730.756564986,2328875.5381412674
1,48,BPS,145.0,279.5,25.0,2,3,7482383.333333333,1468491.7437487803,847834.1035561013
1,48,BPS,145.0,280.5,25.0,1,3,4447325.0,4007396.246863417,2313671.30187609
1,48,BPS,145.0,280.5,25.0,2,3,7486891.666666667,1398845.338424993,807623.732694323
1,48,BPS,145.0,281.5,25.0,1,3,4365491.666666667,3992995.0867373147,2305356.788200642
1,48,BPS,145.0,281.5,25.0,2,3,7505083.333333333,1362081.2065854713,786397.9512802522
1,48,BPS,145.0,282.5,25.0,1,3,4289858.333333333,3988215.115839206,2302597.0707159005
1,48,BPS,145.0,282.5,25.0,2,3,7536575.0,1359944.3775390228,785164.252455073
1,48,BPS,145.0,283.5,25.0,1,3,4219808.333333333,3990932.4587379745,2304165.9293699847
1,48,BPS,145.0,283.5,25.0,2,3,7580966.666666667,1391582.7711488574,803430.6875224382
1,48,BPS,145.0,284.5,25.0,1,3,4154725.0,3999194.3126866193,2308935.91297124
1,48,BPS,145.0,284.5,25.0,2,3,7637766.666666667,1453770.8924408734,839335.0160907808
1,48,BPS,145.0,285.5,25.0,1,3,4093975.0,4011221.307236114,2315879.701511933
1,48,BPS,145.0,285.5,25.0,2,3,7706366.666666667,1541830.3194445015,890176.1499760097
1,48,BPS,145.0,286.5,25.0,1,3,4036966.6666666665,4025412.6777832774,2324073.0931175076
1,48,BPS,145.0,286.5,25.0,2,3,7786125.0,1650597.5101838121,952972.91682835
1,48,BPS,145.0,287.5,25.0,1,3,3983116.6666666665,4040367.886818394,2332707.4870797195
1,48,BPS,145.0,287.5,25.0,2,3,7876291.666666667,1775216.3344106355,1024921.6285418012
1,48,BPS,145.0,288.5,25.0,1,3,3931883.3333333335,4054865.2937962483,2341077.568900935
1,48,BPS,145.0,288.5,25.0,2,3,7976008.333333333,1911483.4700981155,1103595.496012667
1,48,BPS,145.0,289.5,25.0,1,3,3882741.6666666665,4067845.9249286144,2348571.9397794576
1,48,BPS,145.0,289.5,25.0,2,3,8084316.666666667,2055929.6158206228,1186991.5171289605
1,48,BPS,145.0,290.5,25.0,1,3,3835191.6666666665,4078382.5728109833,2354655.2762706997
1,48,BPS,145.0,290.5,25.0,2,3,8200166.666666667,2205652.6324896067,1273434.1411066812
1,48,BPS,145.0,291.5,25.0,1,3,3788775.0,4085702.279061092,2358881.310644589
1,48,BPS,145.0,291.5,25.0,2,3,8322375.0,2358271.5424914495,1361548.7098796724
1,48,BPS,145.0,292.5,25.0,1,3,3743075.0,4089156.3369630417,2360875.511904076
1,48,BPS,145.0,292.5,25.0,2,3,8449683.333333334,2511734.4317887854,1450150.550326107
1,48,BPS,145.0,293.5,25.0,1,3,3697708.3333333335,4088206.8947104835,2360327.351163982
1,48,BPS,145.0,293.5,25.0,2,3,8580700.0,2664256.6143063246,1538209.2734599975
1,48,BPS,145.0,294.5,25.0,1,3,3652316.6666666665,4082416.413744234,2356984.2154193805
